gobmk_trial1,,,,,,,,,,,,,,,,,"4TDM vs 3(Ge, Gr)","4Gr vs 3(TDM, Ge)","4Ge vs 3(TDM, Gr)"
GREEDY,1,1.046021368,1.017628462,1.00200346,1.009421082,1.065355412,1.048208971,1.019707154,1.056345239,1.027392855,1.011457756,1.067614449,1.076024381,1.058565539,1.029514254,1.078328969,0,0,0
GENETIC,1,1.04283649,1.016458186,1.00187026,1.008787786,1.060670069,1.044871413,1.018369083,1.052419275,1.025497694,1.010676497,1.0628575,1.070561217,1.054360011,1.027463747,1.072808162,0,0,0
,,,,,,,,,,,,,,,,,,,
soplex_trial1,,,,,,,,,,,,,,,,,,,
TDM,1,1.047044212,1.019018646,1,1.011183928,1.067913383,1.047044506,1.019017855,1.059309382,1.030634737,1.011183691,1.067910492,1.080674806,1.059312428,1.030633274,1.080678177,0.969355965,0.991010969,1.009070567
GREEDY,1,1.060553439,1.024290628,1,1.0142537,1.087919424,1.060554661,1.0242933,1.076595071,1.039254703,1.014254121,1.087908869,1.10481109,1.076605333,1.039252455,1.104820072,0,0,0
GENETIC,1,1.066020446,1.026390454,1,1.015483886,1.096100331,1.066012768,1.02637918,1.083594414,1.042681655,1.015477159,1.096110185,1.114591525,1.08361676,1.042730516,1.114841416,0,0,0
,,,,,,,,,,,,,,,,,,,
soplex_trial2_1,,,,,,,,,,,,,,,,,,,
TDM,1,1.035734374,1.014545417,1,1.008568154,1.051345781,1.035744187,1.014540889,1.044933436,1.02335377,1.008565663,1.05135152,1.060803837,1.044930981,1.023360995,1.060811874,1.003539525,0.996437681,0.979562532
GREEDY,1,1.033582367,1.01368398,1,1.008059267,1.048166686,1.033577765,1.013668787,1.042187982,1.021962853,1.008052714,1.04819019,1.057070347,1.042168904,1.021957576,1.057032923,0,0,0
GENETIC,1,1.023190298,1.009493202,1,1.00560613,1.033164323,1.023290234,1.009491264,1.028981407,1.015183705,1.00560367,1.033114233,1.039035103,1.029076012,1.015192192,1.039131565,0,0,0
,,,,,,,,,,,,,,,,,,,
namd_trial1,,,,,,,,,,,,,,,,,,,
TDM,1,1.042676927,1.023429613,1.004179827,1.008395247,1.068177812,1.04722227,1.027808339,1.05180769,1.032224804,1.012645444,1.072947273,1.077761085,1.056432054,1.036677941,1.082617003,0.967205368,0.989635505,1.010473042
GREEDY,1,1.05503441,1.030051116,1.005332655,1.010721471,1.088532751,1.060961956,1.035707226,1.066972047,1.041432312,1.016170427,1.094846493,1.101243859,1.073047128,1.047211459,1.107723614,0,0,0
GENETIC,1,1.060618687,1.033017879,1.005846374,1.011762534,1.097825256,1.067202213,1.039240758,1.073847547,1.045572346,1.017746129,1.10490833,1.111997923,1.08058269,1.051962118,1.11932485,0,0,0
,,,,,,,,,,,,,,,,,,,
namd_trial2_1,,,,,,,,,,,,,,,,,,,
TDM,1,1.028953543,1.015993085,1.002869208,1.005758107,1.045910535,1.032001812,1.018957029,1.035057507,1.021936258,1.008662682,1.049018211,1.052180185,1.038129442,1.024940029,1.055381495,1.005962611,0.994072731,0.983125382
GREEDY,1,1.025751758,1.01425532,1.002560161,1.005137648,1.04077082,1.028451876,1.016893567,1.031154488,1.019525717,1.007720567,1.043547369,1.046296789,1.033907388,1.022184124,1.049125965,0,0,0
GENETIC,1,1.019810042,1.010969555,1.001976184,1.003965622,1.031199602,1.021832177,1.012982858,1.023942522,1.015020168,1.005935071,1.033334043,1.035355267,1.025821186,1.017069839,1.037572336,0,0,0
,,,,,,,,,,,,,,,,,,,
lbquantum_trial1,,,,,,,,,,,,,,,,,,,
